Epoch,training_loss,validation_loss
122,0.6336890500061404,0.6931471824645996
123,0.6336885272931153,0.6931471824645996
124,0.6336883408853773,0.6931471824645996
125,0.6336879353402586,0.6931471824645996
126,0.6336876980845889,0.6931471824645996
127,0.6336879166364399,0.6931236982345581
128,0.6335333553754459,0.6920943458875021
129,0.6272598787380084,0.6244269907474518
130,0.6249414915387295,0.6559993028640747
131,0.6173177651411,0.6931471824645996
132,0.6168678140961942,0.6958693663279215
133,0.6171071910503088,0.6931471824645996
134,0.6167768345851572,0.6931471824645996
135,0.6167617861689959,0.6931471824645996
136,0.6167548049907411,0.6931471824645996
137,0.6167416940385438,0.6931471824645996
138,0.6167430063757695,0.6931471824645996
139,0.6167238687916787,0.6931471824645996
140,0.6167248977238284,0.6931471824645996
141,0.6167259385908312,0.6931471824645996
142,0.6167693721252755,0.6931471824645996
143,0.6167146234225833,0.6947300434112549
144,0.6167130994241127,0.6969202160835266
145,0.616710779666534,0.6987666686375936
146,0.6167154762919131,0.7003392775853475
147,0.6167132058695179,0.7024738391240438
148,0.6167069425601838,0.704842209815979
149,0.6167124652608132,0.7065942684809366
150,0.6167093235045803,0.7083596587181091
151,0.6167103266492203,0.7102374037106832
152,0.6167131002144457,0.7124212781588236
153,0.6167074594782207,0.716089685757955
154,0.6167052519750167,0.7178064584732056
155,0.6167060294628219,0.7194724480311075
156,0.6167070307106306,0.7212164600690206
157,0.6167027839303901,0.723277767499288
158,0.6167046244033247,0.725931982199351
159,0.6171793962163136,0.7277541756629944
160,0.6169374336920251,0.6931471824645996
161,0.616726033003051,0.6931471824645996
162,0.6167139873633798,0.6931471824645996
163,0.6167167736772777,0.6931471824645996
164,0.6167190517879884,0.6931471824645996
165,0.6167142051703658,0.6931471824645996
166,0.6167070813264449,0.6931471824645996
167,0.6167063214858953,0.6931471824645996
168,0.6167027653426992,0.6931471824645996
169,0.6167053431900816,0.6931471824645996
170,0.6167047731636219,0.6931471824645996
171,0.6167052007534432,0.6931471824645996
172,0.6167027387703135,0.6931471824645996
173,0.6167020466356657,0.6931471824645996
174,0.6167017205527738,0.6931471824645996
175,0.6167011497252187,0.6931471824645996
176,0.6167038380466487,0.6931471824645996
177,0.6167010952597227,0.6931471824645996
178,0.6167018578750739,0.6931471824645996
179,0.6167001987376344,0.6931471824645996
180,0.616700549941889,0.6931471824645996
181,0.6167003207308804,0.6931471824645996
182,0.6526487804166762,0.6931471824645996
183,0.6118861453129534,0.7144308288892111
184,0.6096533920597222,0.7746729254722595
185,0.6029209689820456,0.8566720088322958
186,0.5973354883986473,0.9315133492151896
187,0.5947838824732732,0.6931471824645996
188,0.5948330265016422,0.6952869892120361
189,0.5947467877255634,0.7039574384689331
190,0.5946763526228328,0.7102317810058594
191,0.5946721003452298,0.7130403319994608
192,0.5946566482005473,0.7163135608037313
193,0.5946608735964094,0.718504806359609
194,0.5946520514008519,0.7210521300633749
195,0.5973926008880293,0.7229846318562826
196,0.5932424772220425,0.6931471824645996
197,0.5930062072570139,0.6931471824645996
198,0.5930650087275888,0.6931471824645996
199,0.5929748051682563,0.6931471824645996
