Learning rate: 0.001, Optimizer: Adam, Scheduler: NoneType
200 epochs in total, 108 batches per epoch
Epoch = 74, Acc = 100.0
Epoch = 74, Epoch_Loss = 0.0711704359208751
Epoch = 75, lr = 0.001
Epoch = 75, Acc = 100.0
Epoch = 75, Epoch_Loss = 0.06717875824068431
Epoch = 76, lr = 0.001
Epoch = 76, Acc = 100.0
Epoch = 76, Epoch_Loss = 0.0633576939031223
Epoch = 77, lr = 0.001
Epoch = 77, Acc = 100.0
Epoch = 77, Epoch_Loss = 0.059953477159271844
Epoch = 78, lr = 0.001
Epoch = 78, Acc = 100.0
Epoch = 78, Epoch_Loss = 0.056511426481409686
Epoch = 79, lr = 0.001
Epoch = 79, Acc = 100.0
Epoch = 79, Epoch_Loss = 0.05339658900521937
Epoch = 80, lr = 0.001
Epoch = 80, Acc = 100.0
Epoch = 80, Epoch_Loss = 0.05049708137381391
Epoch = 81, lr = 0.001
Epoch = 81, Acc = 100.0
Epoch = 81, Epoch_Loss = 0.04786159410421668
Epoch = 82, lr = 0.001
Epoch = 82, Acc = 100.0
Epoch = 82, Epoch_Loss = 0.04575705216902187
Epoch = 83, lr = 0.001
Epoch = 83, Acc = 100.0
Epoch = 83, Epoch_Loss = 0.04406790678061683
Epoch = 84, lr = 0.001
Epoch = 84, Acc = 100.0
Epoch = 84, Epoch_Loss = 0.04193977422093869
Epoch = 85, lr = 0.001
Epoch = 85, Acc = 100.0
Epoch = 85, Epoch_Loss = 0.03923669484922559
Epoch = 86, lr = 0.001
Epoch = 86, Acc = 81.26159554730984
Epoch = 86, Epoch_Loss = 1.9800945522917943
Epoch = 87, lr = 0.001
Epoch = 87, Acc = 77.1799628942486
Epoch = 87, Epoch_Loss = 2.5298120671262345
Epoch = 88, lr = 0.001
Epoch = 88, Acc = 86.82745825602969
Epoch = 88, Epoch_Loss = 1.7618018357704084
Epoch = 89, lr = 0.001
Epoch = 89, Acc = 97.03153988868274
Epoch = 89, Epoch_Loss = 0.9889451898979368
Epoch = 90, lr = 0.001
Epoch = 90, Acc = 99.62894248608535
Epoch = 90, Epoch_Loss = 0.456902469439363
Epoch = 91, lr = 0.001
Epoch = 91, Acc = 100.0
Epoch = 91, Epoch_Loss = 0.20074499012143524
Epoch = 92, lr = 0.001
Epoch = 92, Acc = 100.0
Epoch = 92, Epoch_Loss = 0.14961943991861684
Epoch = 93, lr = 0.001
Epoch = 93, Acc = 100.0
Epoch = 93, Epoch_Loss = 0.10246081601103975
Epoch = 94, lr = 0.001
Epoch = 94, Acc = 100.0
Epoch = 94, Epoch_Loss = 0.0848818788330795
Epoch = 95, lr = 0.001
Epoch = 95, Acc = 100.0
Epoch = 95, Epoch_Loss = 0.07256483246304991
Epoch = 96, lr = 0.001
Epoch = 96, Acc = 100.0
Epoch = 96, Epoch_Loss = 0.06504535970398811
Epoch = 97, lr = 0.001
Epoch = 97, Acc = 100.0
Epoch = 97, Epoch_Loss = 0.05935787297655932
Epoch = 98, lr = 0.001
Epoch = 98, Acc = 100.0
Epoch = 98, Epoch_Loss = 0.05487134931307217
Epoch = 99, lr = 0.001
Epoch = 99, Acc = 100.0
Epoch = 99, Epoch_Loss = 0.05121911383294328
Epoch = 100, lr = 0.001
Epoch = 100, Acc = 100.0
Epoch = 100, Epoch_Loss = 0.04816268099131304
Epoch = 101, lr = 0.001
Epoch = 101, Acc = 100.0
Epoch = 101, Epoch_Loss = 0.04551601925481076
Epoch = 102, lr = 0.001
Epoch = 102, Acc = 100.0
Epoch = 102, Epoch_Loss = 0.04323419285356067
Epoch = 103, lr = 0.001
Epoch = 103, Acc = 100.0
Epoch = 103, Epoch_Loss = 0.04123909871581149
Epoch = 104, lr = 0.001
Epoch = 104, Acc = 100.0
Epoch = 104, Epoch_Loss = 0.039462226236032114
Epoch = 105, lr = 0.001
Epoch = 105, Acc = 100.0
Epoch = 105, Epoch_Loss = 0.037860839840033335
Epoch = 106, lr = 0.001
Epoch = 106, Acc = 100.0
Epoch = 106, Epoch_Loss = 0.03640253085500768
Epoch = 107, lr = 0.001
Epoch = 107, Acc = 100.0
Epoch = 107, Epoch_Loss = 0.03505948269136112
Epoch = 108, lr = 0.001
Epoch = 108, Acc = 100.0
Epoch = 108, Epoch_Loss = 0.03381207276510799
Epoch = 109, lr = 0.001
Epoch = 109, Acc = 100.0
Epoch = 109, Epoch_Loss = 0.03264605468117494
Epoch = 110, lr = 0.001
Epoch = 110, Acc = 100.0
Epoch = 110, Epoch_Loss = 0.031550121970617004
Epoch = 111, lr = 0.001
Epoch = 111, Acc = 100.0
Epoch = 111, Epoch_Loss = 0.03051416410555787
Epoch = 112, lr = 0.001
Epoch = 112, Acc = 100.0
Epoch = 112, Epoch_Loss = 0.029530769528786617
Epoch = 113, lr = 0.001
Epoch = 113, Acc = 100.0
Epoch = 113, Epoch_Loss = 0.028591110754792613
Epoch = 114, lr = 0.001
Epoch = 114, Acc = 100.0
Epoch = 114, Epoch_Loss = 0.02768824565228661
Epoch = 115, lr = 0.001
Epoch = 115, Acc = 100.0
Epoch = 115, Epoch_Loss = 0.02681788505233945
Epoch = 116, lr = 0.001
Epoch = 116, Acc = 100.0
Epoch = 116, Epoch_Loss = 0.02597989816826561
Epoch = 117, lr = 0.001
Epoch = 117, Acc = 100.0
Epoch = 117, Epoch_Loss = 0.025172880427648866
Epoch = 118, lr = 0.001
Epoch = 118, Acc = 100.0
Epoch = 118, Epoch_Loss = 0.024394546325547033
Epoch = 119, lr = 0.001
Epoch = 119, Acc = 100.0
Epoch = 119, Epoch_Loss = 0.023641202413408016
Epoch = 120, lr = 0.001
Epoch = 120, Acc = 100.0
Epoch = 120, Epoch_Loss = 0.022909575252722587
Epoch = 121, lr = 0.001
Epoch = 121, Acc = 100.0
Epoch = 121, Epoch_Loss = 0.022196135915119493
Epoch = 122, lr = 0.001
Epoch = 122, Acc = 100.0
Epoch = 122, Epoch_Loss = 0.021502196584522067
Epoch = 123, lr = 0.001
Epoch = 123, Acc = 100.0
Epoch = 123, Epoch_Loss = 0.02082999007716016
Epoch = 124, lr = 0.001
Epoch = 124, Acc = 100.0
Epoch = 124, Epoch_Loss = 0.020176232863849255
Epoch = 125, lr = 0.001
Epoch = 125, Acc = 100.0
Epoch = 125, Epoch_Loss = 0.019542318625974952
Epoch = 126, lr = 0.001
Epoch = 126, Acc = 100.0
Epoch = 126, Epoch_Loss = 0.01892730659434434
Epoch = 127, lr = 0.001
Epoch = 127, Acc = 100.0
Epoch = 127, Epoch_Loss = 0.018332797149519645
Epoch = 128, lr = 0.001
Epoch = 128, Acc = 100.0
Epoch = 128, Epoch_Loss = 0.01775492131047132
Epoch = 129, lr = 0.001
Epoch = 129, Acc = 100.0
Epoch = 129, Epoch_Loss = 0.017195220522504922
Epoch = 130, lr = 0.001
Epoch = 130, Acc = 100.0
Epoch = 130, Epoch_Loss = 0.016657307437358045
Epoch = 131, lr = 0.001
Epoch = 131, Acc = 100.0
Epoch = 131, Epoch_Loss = 0.016140440299447317
Epoch = 132, lr = 0.001
Epoch = 132, Acc = 100.0
Epoch = 132, Epoch_Loss = 0.0156431340157589
Epoch = 133, lr = 0.001
Epoch = 133, Acc = 100.0
Epoch = 133, Epoch_Loss = 0.015168344444073565
Epoch = 134, lr = 0.001
Epoch = 134, Acc = 100.0
Epoch = 134, Epoch_Loss = 0.014715444514068723
Epoch = 135, lr = 0.001
Epoch = 135, Acc = 100.0
Epoch = 135, Epoch_Loss = 0.014282795451031739
Epoch = 136, lr = 0.001
Epoch = 136, Acc = 100.0
Epoch = 136, Epoch_Loss = 0.013867666941088694
Epoch = 137, lr = 0.001
Epoch = 137, Acc = 100.0
Epoch = 137, Epoch_Loss = 0.013472273951467488
Epoch = 138, lr = 0.001
Epoch = 138, Acc = 100.0
Epoch = 138, Epoch_Loss = 0.013094044830655481
Epoch = 139, lr = 0.001
Epoch = 139, Acc = 100.0
Epoch = 139, Epoch_Loss = 0.012732809409499168
Epoch = 140, lr = 0.001
Epoch = 140, Acc = 100.0
Epoch = 140, Epoch_Loss = 0.01238892184860392
Epoch = 141, lr = 0.001
Epoch = 141, Acc = 100.0
Epoch = 141, Epoch_Loss = 0.012054285186793466
Epoch = 142, lr = 0.001
Epoch = 142, Acc = 100.0
Epoch = 142, Epoch_Loss = 0.011732156190528595
Epoch = 143, lr = 0.001
Epoch = 143, Acc = 100.0
Epoch = 143, Epoch_Loss = 0.011425521723275003
Epoch = 144, lr = 0.001
Epoch = 144, Acc = 100.0
Epoch = 144, Epoch_Loss = 0.011129974979364002
Epoch = 145, lr = 0.001
Epoch = 145, Acc = 100.0
Epoch = 145, Epoch_Loss = 0.010850516584334266
Epoch = 146, lr = 0.001
Epoch = 146, Acc = 100.0
Epoch = 146, Epoch_Loss = 0.010578487172433934
Epoch = 147, lr = 0.001
Epoch = 147, Acc = 100.0
Epoch = 147, Epoch_Loss = 0.01032543474745277
Epoch = 148, lr = 0.001
Epoch = 148, Acc = 100.0
Epoch = 148, Epoch_Loss = 0.010134295084922255
Epoch = 149, lr = 0.001
Epoch = 149, Acc = 100.0
Epoch = 149, Epoch_Loss = 0.010390750133040085
Epoch = 150, lr = 0.001
Epoch = 150, Acc = 100.0
Epoch = 150, Epoch_Loss = 0.011015532980780807
Epoch = 151, lr = 0.001
Epoch = 151, Acc = 80.51948051948052
Epoch = 151, Epoch_Loss = 1.9813747590497197
Epoch = 152, lr = 0.001
Epoch = 152, Acc = 68.08905380333952
Epoch = 152, Epoch_Loss = 3.1592351805280754
Epoch = 153, lr = 0.001
Epoch = 153, Acc = 77.1799628942486
Epoch = 153, Epoch_Loss = 2.539998029048244
Epoch = 154, lr = 0.001
Epoch = 154, Acc = 86.2708719851577
Epoch = 154, Epoch_Loss = 1.9913611628322139
Epoch = 155, lr = 0.001
Epoch = 155, Acc = 93.87755102040816
Epoch = 155, Epoch_Loss = 0.9480696700996271
Epoch = 156, lr = 0.001
Epoch = 156, Acc = 99.81447124304268
Epoch = 156, Epoch_Loss = 0.3044451918470225
Epoch = 157, lr = 0.001
Epoch = 157, Acc = 100.0
Epoch = 157, Epoch_Loss = 0.13272180137897116
Epoch = 158, lr = 0.001
Epoch = 158, Acc = 100.0
Epoch = 158, Epoch_Loss = 0.0711326169591673
Epoch = 159, lr = 0.001
Epoch = 159, Acc = 100.0
Epoch = 159, Epoch_Loss = 0.05441674154200074
Epoch = 160, lr = 0.001
Epoch = 160, Acc = 100.0
Epoch = 160, Epoch_Loss = 0.04444519694920422
Epoch = 161, lr = 0.001
Epoch = 161, Acc = 100.0
Epoch = 161, Epoch_Loss = 0.038167148137559975
Epoch = 162, lr = 0.001
Epoch = 162, Acc = 100.0
Epoch = 162, Epoch_Loss = 0.03368154101836909
Epoch = 163, lr = 0.001
Epoch = 163, Acc = 100.0
Epoch = 163, Epoch_Loss = 0.030253728462546994
Epoch = 164, lr = 0.001
Epoch = 164, Acc = 100.0
Epoch = 164, Epoch_Loss = 0.027543041155526967
Epoch = 165, lr = 0.001
Epoch = 165, Acc = 100.0
Epoch = 165, Epoch_Loss = 0.025336777428121963
Epoch = 166, lr = 0.001
Epoch = 166, Acc = 100.0
Epoch = 166, Epoch_Loss = 0.023498339163510268
Epoch = 167, lr = 0.001
Epoch = 167, Acc = 100.0
Epoch = 167, Epoch_Loss = 0.021937935140427994
Epoch = 168, lr = 0.001
Epoch = 168, Acc = 100.0
Epoch = 168, Epoch_Loss = 0.020594254391552467
Epoch = 169, lr = 0.001
Epoch = 169, Acc = 100.0
Epoch = 169, Epoch_Loss = 0.019423807022610196
Epoch = 170, lr = 0.001
Epoch = 170, Acc = 100.0
Epoch = 170, Epoch_Loss = 0.018395409968905842
Epoch = 171, lr = 0.001
Epoch = 171, Acc = 100.0
Epoch = 171, Epoch_Loss = 0.01748482031096635
Epoch = 172, lr = 0.001
Epoch = 172, Acc = 100.0
Epoch = 172, Epoch_Loss = 0.01667203742760682
Epoch = 173, lr = 0.001
Epoch = 173, Acc = 100.0
Epoch = 173, Epoch_Loss = 0.015941404926707037
Epoch = 174, lr = 0.001
Epoch = 174, Acc = 100.0
Epoch = 174, Epoch_Loss = 0.015281511783811126
Epoch = 175, lr = 0.001
Epoch = 175, Acc = 100.0
Epoch = 175, Epoch_Loss = 0.014681836056061675
Epoch = 176, lr = 0.001
Epoch = 176, Acc = 100.0
Epoch = 176, Epoch_Loss = 0.014134076424212523
Epoch = 177, lr = 0.001
Epoch = 177, Acc = 100.0
Epoch = 177, Epoch_Loss = 0.013631717499972891
Epoch = 178, lr = 0.001
Epoch = 178, Acc = 100.0
Epoch = 178, Epoch_Loss = 0.0131686495081306
Epoch = 179, lr = 0.001
Epoch = 179, Acc = 100.0
Epoch = 179, Epoch_Loss = 0.012740683506072619
Epoch = 180, lr = 0.001
Epoch = 180, Acc = 100.0
Epoch = 180, Epoch_Loss = 0.012344260023921918
Epoch = 181, lr = 0.001
Epoch = 181, Acc = 100.0
Epoch = 181, Epoch_Loss = 0.011976207944691716
Epoch = 182, lr = 0.001
Epoch = 182, Acc = 100.0
Epoch = 182, Epoch_Loss = 0.011633657742533143
Epoch = 183, lr = 0.001
Epoch = 183, Acc = 100.0
Epoch = 183, Epoch_Loss = 0.011313753500332866
Epoch = 184, lr = 0.001
Epoch = 184, Acc = 100.0
Epoch = 184, Epoch_Loss = 0.011015098863464556
Epoch = 185, lr = 0.001
Epoch = 185, Acc = 100.0
Epoch = 185, Epoch_Loss = 0.010735526948000942
Epoch = 186, lr = 0.001
Epoch = 186, Acc = 100.0
Epoch = 186, Epoch_Loss = 0.010473290669863302
Epoch = 187, lr = 0.001
Epoch = 187, Acc = 100.0
Epoch = 187, Epoch_Loss = 0.010228054635701011
Epoch = 188, lr = 0.001
Epoch = 188, Acc = 100.0
Epoch = 188, Epoch_Loss = 0.009997417491157885
Epoch = 189, lr = 0.001
Epoch = 189, Acc = 100.0
Epoch = 189, Epoch_Loss = 0.009779788093443063
Epoch = 190, lr = 0.001
Epoch = 190, Acc = 100.0
Epoch = 190, Epoch_Loss = 0.009575902229159881
Epoch = 191, lr = 0.001
Epoch = 191, Acc = 100.0
Epoch = 191, Epoch_Loss = 0.009382762201076493
Epoch = 192, lr = 0.001
Epoch = 192, Acc = 100.0
Epoch = 192, Epoch_Loss = 0.00920226449158724
Epoch = 193, lr = 0.001
Epoch = 193, Acc = 100.0
Epoch = 193, Epoch_Loss = 0.009033315369311755
Epoch = 194, lr = 0.001
Epoch = 194, Acc = 100.0
Epoch = 194, Epoch_Loss = 0.008874833651201765
Epoch = 195, lr = 0.001
Epoch = 195, Acc = 100.0
Epoch = 195, Epoch_Loss = 0.00872776156837871
Epoch = 196, lr = 0.001
Epoch = 196, Acc = 100.0
Epoch = 196, Epoch_Loss = 0.008589907142272245
Epoch = 197, lr = 0.001
Epoch = 197, Acc = 100.0
Epoch = 197, Epoch_Loss = 0.00845950520198568
Epoch = 198, lr = 0.001
Epoch = 198, Acc = 100.0
Epoch = 198, Epoch_Loss = 0.008338818748193767
Epoch = 199, lr = 0.001
Epoch = 199, Acc = 100.0
Epoch = 199, Epoch_Loss = 0.008226481044807265
